typeid,posx,posy,dir
4608,2663,-466,8
4608,2668,-462,0
4608,2679,-460,8
4608,2707,-431,0
4603,2485,-422,8
4603,2492,-420,0
4603,2492,-412,8
4603,2500,-407,0
4603,2444,-424,8
4603,2415,-423,0
4603,2437,-425,8
4603,2410,-401,0
4603,2433,-416,8
4603,2429,-407,0
4603,2422,-412,8
4603,2400,-407,0
4603,2404,-410,8
4603,2400,-416,0
4603,2393,-409,8
4603,2406,-427,0
4603,2408,-433,8
4603,2409,-392,0
4603,2420,-432,8
4603,2412,-414,0
4603,2431,-382,8
4603,2429,-394,0
4603,2436,-396,8
4603,2385,-385,0
4603,2389,-387,8
4603,2393,-379,0
4603,2395,-391,8
4603,2384,-367,0
4603,2388,-360,8
4603,2397,-369,0
4603,2434,-381,8
4603,2421,-381,0
4603,2428,-377,8
4603,2399,-387,0
4603,2427,-397,8
4603,2426,-426,0
4603,2429,-434,8
4604,2418,-366,8
4604,2425,-364,0
4604,2424,-349,8
4604,2385,-343,0
4604,2387,-349,8
4604,2392,-358,0
4604,2420,-356,8
4604,2406,-340,0
4604,2430,-345,8
4604,2395,-343,0
4604,2390,-325,8
4604,2381,-319,0
4604,2420,-337,8
4604,2423,-329,0
4604,2408,-320,8
4604,2435,-333,0
4604,2409,-296,8
4604,2404,-299,0
4604,2403,-306,8
4604,2395,-309,0
4604,2434,-317,8
4604,2442,-316,0
4604,2414,-322,8
4604,2441,-298,0
4604,2422,-311,8
4604,2432,-287,0
4605,2440,-284,8
287,2469,-626,12
287,2587,-534,8
287,2167,-571,8
289,2167,-587,0
333,2148,-587,0
289,2570,-532,8
333,2570,-550,0
333,2765,-370,8
287,2771,-375,12
289,2763,-384,0
4629,2741,-286,8
4634,2614,-279,8
4634,2607,-268,0
4634,2614,-265,8
4634,2622,-274,0
4634,2591,-262,8
4634,2592,-256,0
4634,2584,-280,8
4634,2574,-284,0
4634,2581,-291,8
4634,2607,-248,0
4634,2585,-298,8
4634,2577,-300,0
4634,2568,-289,8
4634,2598,-297,0
4634,2606,-308,8
4634,2602,-281,8
4634,2595,-325,0
4634,2586,-334,8
4634,2592,-341,0
4634,2579,-361,0
4634,2619,-322,8
4634,2642,-323,0
4634,2643,-306,8
4634,2620,-337,0
4634,2580,-348,8
4634,2592,-350,0
4630,2566,-313,10
287,2562,-315,8
4631,2564,-335,4
4623,2461,-624,10
4635,2450,-285,14
4439,2158,-574,8
4439,2466,-624,10
4439,2771,-379,12
4439,2568,-315,10
4439,2588,-552,0
